Total Population,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Fossil Fuel Consumption (%),Male life expectancy,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year
4945205.0,4.986,13.0,18.43473,8.09,58847019584.9144,4.24184683720014,-2451550728.18254,2891951912.36782,2620.2462159809083,63.45225495047148,77.01,107.027153015137,52.1316299438477,94.5781478881836,97.10596383516906,2016
4895242.0,5.034,13.0,18.93253,8.42,56441920823.7632,4.71088845221881,-2379903601.70857,2680489148.19658,2620.2462159809083,63.45225495047148,76.698,106.731491088867,51.6519317626953,95.0925064086914,97.10596383516906,2015
4844288.0,5.059,13.0,17.77384,8.5,52016408923.9289,2.48218467545129,-2113909386.3434,2542501619.84513,1922.88319769593,49.8802727339625,76.409,108.512069702148,50.7579116821289,98.5372467041016,97.10596383516906,2014
4791535.0,4.62,13.0,16.81729,8.22,50949668885.9875,1.2631222521495,-1828081845.70883,2437101461.99207,1919.84405832369,49.37779479225,77.112,109.402267456055,47.8412284851074,94.9385681152344,97.10596383516906,2013
4736593.0,4.541,13.0,18.27279,9.11,47231655433.4666,5.00556353030137,-1455699272.60787,2423381573.79362,1922.90112323351,47.8848298663367,77.009,111.138572692871,47.3161315917969,96.4712982177734,97.10596383516906,2012
4679926.0,4.379,13.0,19.17393,9.52,42762613705.7835,2.32003254822395,-1418127074.42861,2394651683.68069,1866.48250421054,48.264809793525,77.048,111.912406921387,44.9357299804688,98.2123107910156,99.1336975097656,2011
4622252.0,4.552,11.0,19.623,7.17,37658614803.2775,5.91567592202813,-1186188386.15939,2442232498.55704,1869.65141666876,47.5159042094903,76.34,113.419471740723,39.5289465704209,98.5047607421875,97.10596383516906,2010
4563127.0,4.433,11.0,20.96172,7.71,30745714326.9486,-1.80800703572717,-1001178108.41626,2167459008.87329,1827.91318321844,48.0706237184558,76.216,114.591117858887,39.5289465704209,98.6269912719727,97.10596383516906,2009
4501921.0,4.421,11.0,21.65309,4.78,30801744881.0001,2.72501756008583,-588624833.059565,2149025564.21496,1872.75609678624,48.9982241047255,75.99,112.995819091797,39.5289465704209,94.259651184082,97.10596383516906,2008
4440019.0,4.304,11.0,22.25523,4.49,26884700345.0342,6.53576984270853,-687366055.412584,2128007655.40329,1870.48749115713,49.0638915530209,76.089,111.825286865234,39.5289465704209,91.2880630493164,97.10596383516906,2007
4378172.0,4.176,11.0,21.76647,5.74,22715540324.3032,6.28938531361693,-660555608.801956,1914881023.37408,1809.20256216521,47.7202079228136,76.079,113.057151794434,39.5289465704209,89.3703536987305,97.10596383516906,2006
4315887.0,4.078,11.0,21.63063,6.57,20040642476.9817,1.49056021920859,-753314832.384699,1727951679.91965,1709.03455071924,46.8910278547576,76.231,111.624137878418,39.5289465704209,93.5128021240234,97.10596383516906,2005
4252800.0,4.047,11.0,22.06913,6.39,18610594846.2083,2.12618675418929,-787913976.206243,1647485929.94314,1668.54778028593,47.9928657985015,76.104,113.609970092773,25.9932804107666,93.6945495605469,97.10596383516906,2004
4188610.0,4.055,11.0,22.28797,6.56,17271760506.9483,2.24271930840199,-797070006.020167,1526837102.29268,1633.95493970553,56.5946562635755,75.82,106.1287104573522,39.5289465704209,95.5224081760743,97.10596383516906,2003
4122623.0,3.999,11.0,22.58145,6.33,16578820687.2881,0.74304373553818,-762507447.056862,1397221608.58207,1550.22663969031,55.0019531686709,75.692,109.564819335938,39.5289465704209,94.2206497192383,97.10596383516906,2002
4053222.0,4.089,11.0,23.4187,5.92,15976174336.9721,1.74942005584747,-734098287.165141,1338729323.1368,1478.82351373796,57.2119444310877,75.297,110.120132446289,39.5289465704209,89.8168334960938,97.10596383516906,2001
3979193.0,3.995,11.0,22.41401,5.08,15013629658.6521,0.0259244766996432,-688764634.478731,1388584061.13112,1500.55551464832,59.0271591155853,75.252,109.770492553711,39.5289465704209,88.6959381103516,97.6147003173828,2000
3901430.0,4.088,11.0,23.26652,5.9,14254866281.1537,-2.364849690711,-519012768.132176,1583671876.57519,1429.47585885175,61.0056897483721,74.695,113.533622741699,39.5289465704209,84.1167984008789,97.10596383516906,1999
3821421.0,4.114,11.0,23.02875,5.33,13684255946.5765,4.84263513704799,-265133856.681831,1726811995.02313,1307.36707627869,63.7287691931444,74.658,105.516937255859,39.5289465704209,95.5224081760743,97.10596383516906,1998
3739421.0,3.985,10.87992125984252,23.63787,5.68,12614602382.2012,5.02005486618975,-116667554.600172,1577215257.52365,1352.34839832156,58.9186249374909,74.646,104.903327941895,39.5289465704209,95.5224081760743,97.10596383516906,1997
3656234.0,4.019,10.87992125984252,23.31206,6.16,11678424507.2457,-1.75152789129905,-100257355.928939,1413380906.5524,1241.71483553843,57.2556549446818,74.657,104.405921936035,39.5289465704209,81.5227432250977,97.10596383516906,1996
3572856.0,4.057,10.87992125984252,24.06482,5.18,11578594259.8675,1.45790465148283,-149372168.346045,1477211812.61482,1271.53179417251,59.284110922214,74.272,103.373779296875,39.5289465704209,80.0786819458008,97.10596383516906,1995
11212191.0,6.828164939550949,9.0,20.153996565656563,1.386,500062219316.26825,1.5210220345151224,-697776713.3454739,9465944329.77169,2620.2462159809083,63.45225495047148,70.19851982378856,99.8729629516602,39.5289465704209,92.4178771972656,97.10596383516906,2022
11256372.0,14.652,9.0,17.11246,1.473,500062219316.26825,1.5210220345151224,-697776713.3454739,9465944329.77169,2620.2462159809083,63.45225495047148,71.245,100.468193054199,51.0785484313965,96.6347579956055,99.8746490478516,2021
11300698.0,10.23,9.0,16.7678,1.4,107352000000.0,1.5210220345151224,-697776713.3454739,2965000000.0,2620.2462159809083,63.45225495047148,75.044,101.090461730957,45.9299087524414,94.6259384155273,97.10596383516906,2020
11316697.0,9.861,9.0,16.952,1.2,103428000000.0,1.5210220345151224,-1554200000.0,3690000000.0,2620.2462159809083,63.45225495047148,75.244,100.981201171875,43.9937782287598,90.4958190917969,97.10596383516906,2019
11328244.0,9.815,9.0,17.06812,1.7,100050000000.0,1.14494512464758,-1475000000.0,3785000000.0,2620.2462159809083,63.45225495047148,75.067,101.155838012695,41.5943794250488,90.7940368652344,97.10596383516906,2018
11336405.0,9.622,9.0,17.01423,1.7,96851000000.0,1.5003552965191,-1354000000.0,3681000000.0,2620.2462159809083,63.45225495047148,75.118,101.847290039062,40.4316596984863,95.2266311645508,97.10596383516906,2017
11342012.0,9.348,9.0,16.99695,2.0,91370000000.0,3.38526449906954,-1284000000.0,3599000000.0,2620.2462159809083,63.45225495047148,75.297,102.451210021973,34.4567909240723,94.9306030273438,97.10596383516906,2016
11339894.0,9.063,9.0,16.94597,2.4,87133000000.0,5.29566519457798,-1119000000.0,3342000000.0,2620.2462159809083,63.45225495047148,75.505,102.812782287598,36.2177200317383,95.6020126342773,97.10596383516906,2015
11332026.0,8.833,9.0,16.88728,2.7,80656000000.0,2.78409228701318,-1054000000.0,3176000000.0,1447.66699264545,85.5964145599651,75.644,102.776878356934,40.5119895935059,95.0668487548828,97.10596383516906,2014
11321579.0,8.672,9.0,17.20542,3.29,77148000000.0,2.82331451709088,-922000000.0,3028000000.0,1430.63083338464,87.5088346223724,75.688,100.505249023438,47.9959983825684,91.0880432128906,97.10596383516906,2013
11309290.0,8.571,9.0,19.18731,3.46,73141000000.0,5.04647822288868,-995000000.0,2816000000.0,1372.85364510062,87.4644710386276,75.657,100.628433227539,61.7317886352539,92.5005569458008,99.8746490478516,2012
11298710.0,8.421,9.0,17.14137,3.18,68990000000.0,-7.20517399287816,-1064000000.0,2487000000.0,1325.19553117126,87.5964600433951,75.575,100.203720092773,79.0247268676758,94.8154907226562,97.10596383516906,2011
11290417.0,8.297,9.0,17.08237,2.5,59562962962.963,7.2288406557484,-1325925925.92593,2152777777.77778,1295.70059281247,89.8845921447214,75.46,100.690048217773,94.1727066040039,95.3740692138672,97.10596383516906,2010
11283185.0,8.191,9.0,17.57057,1.67,57481481481.4815,3.53985216231503,-1521296296.2963,2259259259.25926,1328.08245189634,87.2658908265617,75.335,101.104316711426,114.488418579102,97.2666473388672,97.10596383516906,2009
11276609.0,8.096,9.0,18.08334,1.58,56302129629.6296,-2.5423849373454,-977037037.037037,2149074074.07407,1318.7475064534,86.9278448941987,75.209,100.851768493652,117.719940185547,91.9282302856445,97.10596383516906,2008
11269887.0,8.001,9.0,18.03111,1.79,54262870370.3704,3.72167874604052,-888611111.111111,2120648148.14815,1300.27923083878,84.9796214114613,75.079,102.05394744873,105.414001464844,97.9003219604492,97.10596383516906,2007
11260630.0,7.907,9.0,18.13402,1.91,48835925925.9259,23.0332956515896,-572222222.222222,1662870370.37037,1227.28479667656,84.232320780289,74.95,102.90535736084,84.9542770385742,97.3103103637695,97.10596383516906,2006
11246114.0,7.806,9.0,19.11275,1.95,42643836100.0,9.14212770082881,-633200000.0,1860828700.0,1156.66620487752,81.0269063003181,74.818,103.178070068359,60.205940246582,97.1291122436523,97.10596383516906,2005
11225294.0,7.695,9.0,19.38891,1.85,38203000000.0,5.31447799330562,-650200000.0,2091400000.0,1177.96469295147,75.4388475672112,74.684,103.295028686523,52.4897499084473,95.373420715332,97.10596383516906,2004
11199217.0,7.567,9.0,20.20678,2.33,35901200000.0,5.67729814290348,-560400000.0,2062600000.0,1196.60151240931,75.270210542189,74.545,102.926849365234,32.5828590393066,96.3590393066406,97.10596383516906,2003
11170051.0,7.436,9.0,20.20678,3.31,33590500000.0,2.11188560797872,-610573800.0,1997200000.0,1188.26673217517,72.6293850564265,74.381,104.073417663574,27.4472808837891,99.2477035522461,99.9555969238281,2002
11139127.0,7.318,9.0,20.20677,4.08,31682400000.0,3.73329173615076,-503600000.0,2021200000.0,1160.50387072524,69.7332787030279,74.183,103.602836608887,26.1085300445557,96.3328628540039,97.10596383516906,2001
11105791.0,7.244,9.0,22.98386,5.45,30565400000.0,2.28635883684487,-621900000.0,2017700000.0,1140.0358605704,70.9001632755027,73.941,103.97191619873,23.0279693603516,98.2687225341797,97.10596383516906,2000
11070094.0,7.22,9.0,22.95022,6.26,28364615200.0,4.95450166838158,-514900000.0,1737100000.0,1081.92396559596,70.4788281843889,73.644,104.370643615723,21.1659107208252,97.3878479003906,97.10596383516906,1999
11033758.0,7.238,9.0,22.75359,6.23,25736331200.0,-1.30114236331121,-448600000.0,1574400000.0,1045.88119478422,71.6530437475958,73.31,103.875671386719,13.4842596054077,95.5224081760743,97.10596383516906,1998
10998129.0,7.281,10.87992125984252,23.13678,7.1,25365908100.0,1.93121763542241,-483500000.0,1823000000.0,1039.44952818793,68.9024361720942,72.971,105.26969909668,13.2988901138306,95.5224081760743,97.10596383516906,1997
10963031.0,7.314,10.87992125984252,23.33354,7.61,25017368700.0,6.59875502101228,-492800000.0,1784600000.0,972.358830327124,66.9560749345155,72.656,104.993927001953,13.4110298156738,95.3645095825195,97.10596383516906,1996
10926703.0,7.32,10.87992125984252,23.47805,8.27,30429803651.2192,-2.45534422709423,-669985956.849228,2094573981.87157,916.104336321761,68.8547162374508,72.388,100.743759155273,14.2646903991699,93.7131271362305,97.10596383516906,1995
72737.0,6.828164939550949,12.0,20.153996565656563,8.449662337662337,612048148.148148,1.5210220345151224,-1622971.71845432,101288888.888889,2620.2462159809083,63.45225495047148,70.19851982378856,106.1287104573522,39.5289465704209,95.5224081760743,97.10596383516906,2022
72412.0,8.986,12.0,20.153996565656563,8.449662337662337,555266666.666667,1.5210220345151224,881467.478006393,94162962.962963,2620.2462159809083,63.45225495047148,69.725,92.4860687255859,39.5289465704209,85.6596603393555,97.10596383516906,2021
71995.0,8.177,12.0,20.153996565656563,8.449662337662337,504214814.814815,1.5210220345151224,7221549.08488867,76418518.5185185,2620.2462159809083,63.45225495047148,70.433,91.7111511230469,39.5289465704209,95.5224081760743,97.10596383516906,2020
71428.0,8.369,12.0,20.153996565656563,8.449662337662337,611537037.037037,1.5210220345151224,-10686782.0696316,73281481.4814815,2620.2462159809083,63.45225495047148,70.355,89.9956130981445,39.5289465704209,82.91015625,97.10596383516906,2019
70823.0,8.417,12.0,20.153996565656563,8.449662337662337,554770370.37037,1.5210220345151224,811259.259259259,61155555.5555556,2620.2462159809083,63.45225495047148,70.405,106.1287104573522,39.5289465704209,95.5224081760743,97.10596383516906,2018
70403.0,11.455,12.0,20.153996565656563,8.449662337662337,521551851.851852,1.5210220345151224,1815851.85185185,69914814.8148148,2620.2462159809083,63.45225495047148,65.596,101.492538452148,39.5289465704209,95.5224081760743,97.10596383516906,2017
70075.0,10.714,12.0,20.153996565656563,8.449662337662337,576229629.62963,1.5210220345151224,-21129074.0740741,93762962.962963,2620.2462159809083,63.45225495047148,67.571,102.390937805176,39.5289465704209,101.209297180176,97.10596383516906,2016
70007.0,10.93,12.0,20.153996565656563,8.449662337662337,540737037.037037,1.5210220345151224,-18893185.1851852,76003703.7037037,2620.2462159809083,63.45225495047148,66.587,102.335998535156,39.5289465704209,96.6850814819336,97.10596383516906,2015
69371.0,12.401,12.0,20.153996565656563,8.449662337662337,520207407.407407,1.5210220345151224,-16643888.8888889,69992592.5925926,2620.2462159809083,63.45225495047148,67.096,108.901779174805,39.5289465704209,103.015556335449,97.10596383516906,2014
68819.0,12.569,12.0,20.153996565656563,8.449662337662337,498296296.296296,1.5210220345151224,-19507407.4074074,69685185.1851852,2620.2462159809083,63.45225495047148,66.78,107.518493652344,39.5289465704209,96.081916809082,97.10596383516906,2013
68888.0,12.186,12.0,20.153996565656563,8.449662337662337,485996296.296296,1.5210220345151224,-9529629.62962963,58414814.8148148,2620.2462159809083,63.45225495047148,68.214,109.286102294922,39.5289465704209,99.1416320800781,97.10596383516906,2012
68742.0,12.998,12.0,20.153996565656563,8.449662337662337,501025925.925926,1.5210220345151224,-10548148.1481481,62633333.3333333,2620.2462159809083,63.45225495047148,66.906,106.952293395996,39.5289465704209,93.8687362670898,97.10596383516906,2011
68755.0,11.573,12.0,20.153996565656563,8.449662337662337,493825925.925926,1.5210220345151224,-9440740.74074074,56622222.2222222,2620.2462159809083,63.45225495047148,68.698,105.033561706543,39.5289465704209,89.7097625732422,97.10596383516906,2010
68787.0,10.906,12.0,20.153996565656563,8.449662337662337,489074074.074074,1.5210220345151224,-13655555.5555556,61388888.8888889,2620.2462159809083,63.45225495047148,69.932,104.031852722168,39.5289465704209,93.0859985351562,97.10596383516906,2009
68782.0,9.845,12.0,20.153996565656563,8.449662337662337,458188888.888889,1.5210220345151224,-18336074.0740741,52988888.8888889,2620.2462159809083,63.45225495047148,70.728,102.762771606445,39.5289465704209,96.6399993896484,97.10596383516906,2008
68775.0,10.477,12.0,20.153996565656563,8.449662337662337,421374074.074074,1.5210220345151224,-19614851.8518519,44018518.5185185,2620.2462159809083,0.0,69.421,102.733856201172,39.5289465704209,100.990852355957,97.10596383516906,2007
68742.0,9.544,12.0,20.153996565656563,8.449662337662337,390251851.851852,1.5210220345151224,-15004333.3333333,40981481.4814815,2620.2462159809083,0.0,69.911,102.44856262207,39.5289465704209,99.7065277099609,97.10596383516906,2006
68674.0,9.837,12.0,20.153996565656563,8.449662337662337,364255555.555556,1.5210220345151224,-28979518.5185185,41844444.4444444,2620.2462159809083,0.0,69.308,104.136329650879,39.5289465704209,109.863212585449,97.10596383516906,2005
68574.0,9.728,12.0,20.153996565656563,8.449662337662337,367200000.0,1.5210220345151224,-33333037.037037,41118518.5185185,2620.2462159809083,0.0,70.457,104.943130493164,39.5289465704209,108.446670532227,97.10596383516906,2004
68442.0,10.193,12.0,20.153996565656563,8.449662337662337,343311111.111111,1.5210220345151224,-27016185.1851852,37896296.2962963,2620.2462159809083,63.45225495047148,69.176,108.102523803711,39.5289465704209,104.934692382812,97.10596383516906,2003
68262.0,9.61,12.0,20.153996565656563,8.449662337662337,333196296.296296,1.5210220345151224,-27930370.3703704,36118518.5185185,2620.2462159809083,63.45225495047148,69.538,111.580657958984,39.5289465704209,108.487083435059,97.10596383516906,2002
68153.0,9.951,12.0,20.153996565656563,8.449662337662337,340203703.703704,1.5210220345151224,-25107037.037037,38425925.9259259,2620.2462159809083,63.45225495047148,69.09,115.175331115723,39.5289465704209,119.542770385742,97.10596383516906,2001
68346.0,9.141,12.0,20.153996565656563,8.449662337662337,333470370.37037,1.5210220345151224,-39318518.5185185,39696296.2962963,2620.2462159809083,63.45225495047148,70.392,118.295989990234,39.5289465704209,112.710006713867,97.10596383516906,2000
68698.0,10.1,12.0,20.153996565656563,8.449662337662337,331759259.259259,1.5210220345151224,-25544444.4444444,40266666.6666667,2620.2462159809083,63.45225495047148,68.195,120.584701538086,39.5289465704209,115.26277923584,97.10596383516906,1999
68938.0,9.406,12.0,20.153996565656563,8.449662337662337,322411111.111111,1.5210220345151224,-15225925.9259259,38900000.0,2620.2462159809083,63.45225495047148,69.204,106.1287104573522,39.5289465704209,95.5224081760743,97.10596383516906,1998
69081.0,9.255,10.87992125984252,20.153996565656563,8.449662337662337,302988888.888889,1.5210220345151224,-16911111.1111111,38007407.4074074,2620.2462159809083,63.45225495047148,69.246,106.1287104573522,39.5289465704209,95.5224081760743,97.10596383516906,1997
69166.0,9.394,10.87992125984252,20.153996565656563,8.449662337662337,292285185.185185,1.5210220345151224,-18807407.4074074,37914814.8148148,2620.2462159809083,63.45225495047148,68.106,106.1287104573522,39.5289465704209,95.5224081760743,97.10596383516906,1996
69201.0,9.281,10.87992125984252,20.153996565656563,8.449662337662337,274522222.222222,1.5210220345151224,-13300000.0,33400000.0,2620.2462159809083,63.45225495047148,68.72,119.235130310059,39.5289465704209,95.5224081760743,97.10596383516906,1995
11228821.0,6.828164939550949,15.0,20.153996565656563,7.121,113641857434.002,1.5210220345151224,-4573500000.0,6577580748.37303,2620.2462159809083,63.45225495047148,70.19851982378856,100.199333190918,39.5289465704209,89.4196472167969,98.9899978637695,2022
11117873.0,6.678,15.0,20.33401,7.7,94243426487.0833,1.5210220345151224,-4710498627.9832,5339627232.0201,2620.2462159809083,63.45225495047148,69.298,96.6739883422852,58.5195083618164,87.9816436767578,98.8399963378906,2021
10999664.0,6.46,15.0,19.47595,6.13,78844655833.2194,-12.9518717366876,-3824997744.34228,4763382162.08184,2620.2462159809083,63.45225495047148,69.364,105.721351623535,58.7732200622559,96.3163070678711,98.8600006103516,2020
10881882.0,6.006,15.0,18.77076,6.18,88941371980.2651,3.93691898817107,-4068903304.96088,4649222488.34882,2620.2462159809083,63.45225495047148,70.471,112.228210449219,62.5105857849121,93.3040924072266,98.6999969482422,2019
10765531.0,6.06,15.0,19.58853,5.86,85555390385.9812,4.93482142315915,-3691700532.60532,4404205686.9039,2620.2462159809083,63.45225495047148,70.233,105.69864654541,61.270824432373,93.1275177001953,98.5400009155273,2018
10647244.0,6.032,15.0,19.42138,5.83,79998045975.5137,1.43526254580625,-3793803336.00956,4274028917.38286,2620.2462159809083,63.45225495047148,70.074,107.799812316895,59.9481887817383,95.3280868530273,98.0999984741211,2017
10527592.0,5.964,15.0,19.00917,7.28,75704647977.2591,6.05176742610831,-3253096896.10402,4169261807.49479,2620.2462159809083,63.45225495047148,69.948,110.298751831055,54.5314788818359,99.1580276489258,98.4800033569336,2016
10405832.0,5.883,15.0,18.36536,7.61,71164826719.5026,9.94537787091103,-2936400060.35872,3903174355.13093,2620.2462159809083,63.45225495047148,69.828,111.40535736084,51.9464416503906,99.5260772705078,98.120002746582,2015
10282115.0,5.827,15.0,17.78663,6.72,67179956264.9383,5.58312792742942,-3247402042.19457,3488961665.20305,1597.14222219845,86.5635959798664,69.662,107.558158874512,49.5116386413574,95.2600479125977,98.1399993896484,2014
10157051.0,5.803,15.0,17.0941,7.35,62682158700.2885,1.37275324763937,-2972299757.60424,3325204491.27064,1535.09123858884,86.7667115342418,69.457,109.114593505859,45.1554641723633,94.2355422973633,97.9499969482422,2013
10030882.0,5.802,15.0,18.5668,6.72,60681535894.481,1.58976859703984,-2399599949.0491,3277466703.87448,1484.41582704293,84.8224276582625,69.243,107.95629119873,48.8247909545898,93.521369934082,97.3399963378906,2012
9903737.0,5.84,15.0,18.16864,6.09,58029773802.3818,-0.215728819180896,-2254500895.77161,3271057252.26927,1415.0214207021,86.4845322538329,68.984,109.860450744629,47.1686363220215,93.0707397460938,97.5699996948242,2011
9775755.0,5.821,15.0,18.48013,5.21,53860187452.3853,5.6800007786823,-1927200426.75745,3262558139.82992,1383.32026528897,85.4027414273292,68.925,110.502220153809,48.3185348510742,92.6957397460938,97.0400009155273,2010
9648061.0,5.831,9.0,18.21123,5.47,48261079523.8213,2.66654363473242,-1721218559.60174,2961952578.35438,1315.91207808491,84.8724211880225,68.837,111.857696533203,39.5289465704209,93.8494033813477,97.3000030517578,2009
9522948.0,5.831,9.0,21.45111,4.76,48122601589.7717,3.33002363147456,-1748217332.33234,3048962459.22525,1368.48379304392,87.1128957327589,68.808,109.530540466309,39.5289465704209,95.5224081760743,96.5500030517578,2008
9402206.0,5.859,9.0,22.47312,5.16,43965459071.0654,4.93223956645103,-2182974862.24292,2862843362.53253,1349.89597122207,86.8982745736495,68.734,113.729049682617,39.5289465704209,92.6830978393555,97.5,2007
9284168.0,5.873,9.0,22.35616,5.65,37879829854.7965,6.84324144926404,-1852348768.59255,2598071208.51102,1320.85072135705,85.4024510118215,68.706,103.632362365723,39.5289465704209,85.8062210083008,96.5699996948242,2006
9164768.0,5.933,9.0,22.57622,6.59,35777560474.8106,9.57132724296802,-1903868048.26685,2580254507.55009,1225.56293841808,86.4243537365776,68.555,108.376922607422,39.5289465704209,95.5224081760743,96.7099990844727,2005
9043127.0,6.089,9.0,23.1616,6.3,22322387609.8481,-0.74602525486327,-1814295546.66631,1567137193.44259,1119.96657793261,86.6264888057654,68.064,107.876808166504,39.5289465704209,88.6272201538086,95.9400024414062,2004
8919852.0,6.091,9.0,22.2106,6.94,21403168127.883,-7.84101680943816,-1401270692.47186,1432695936.32828,1354.61888829546,85.4950774580325,67.962,115.842971801758,34.0983085632324,95.5224081760743,95.7399978637695,2003
8795101.0,6.202,9.0,21.55166,6.78,27137441266.3355,1.71830364612164,-1152075448.60136,1846735230.96766,1379.29058461068,88.2630815860735,67.403,118.138870239258,39.5289465704209,92.2333068847656,95.0800018310547,2002
8669040.0,6.201,9.0,23.62622,7.26,25601824419.0385,2.63586565270467,-1091559325.37239,1791492428.91549,1277.76547345496,87.701295592677,67.015,106.1287104573522,39.5289465704209,95.5224081760743,95.4499969482422,2001
8540791.0,6.169,9.0,24.64252,6.43,24305781111.9057,1.35496212922502,-1041398360.70593,1632945512.40935,1316.97403671393,87.1480801652815,66.713,113.457366943359,39.5289465704209,77.8738632202148,94.870002746582,2000
8411374.0,6.092,9.0,25.30124,6.405,22136579527.4994,2.60707679158168,-975358821.953265,1731308683.78018,1270.42264438604,85.3055738310078,66.539,110.577728271484,39.5289465704209,73.276123046875,97.10596383516906,1999
8282126.0,6.025,9.0,26.11976,6.388,21672215776.0144,8.06109112647917,-891352485.785661,1948724457.23127,1092.23163231277,85.2617431334985,66.406,107.753921508789,39.5289465704209,95.5224081760743,97.10596383516906,1998
8150076.0,5.878,10.87992125984252,25.52693,6.352,20017449966.0857,9.32840813790934,-795448379.162947,1830455484.05279,638.030860080323,87.177421756399,66.493,100.768127441406,21.7443695068359,95.5224081760743,97.10596383516906,1997
8012314.0,5.784,10.87992125984252,26.00046,6.383,18241622255.7141,4.96615599433036,-724811847.945155,1677025749.99692,634.772925774002,85.5677028073425,66.475,102.050827026367,39.5289465704209,95.5224081760743,97.10596383516906,1996
7869753.0,5.695,10.87992125984252,26.12026,6.379,16637370839.1608,3.61928298319405,-769000000.0,1632920947.94095,498.490867502449,84.9180050447879,66.393,98.7634735107422,39.5289465704209,95.5224081760743,97.10596383516906,1995
18001000.0,6.828164939550949,15.0,20.153996565656563,3.955,115049476000.0,1.5210220345151224,-1708956000.0,10172241000.0,2620.2462159809083,63.45225495047148,70.19851982378856,97.5341033935547,39.5289465704209,99.6715698242188,99.1310272216797,2022
17797737.0,6.719,15.0,16.83416,4.5,106165866000.0,1.5210220345151224,-1664606000.0,9994760000.0,2620.2462159809083,63.45225495047148,70.26,96.8438568115234,39.5289465704209,95.6902465820312,96.3300018310547,2021
17588595.0,7.534,15.0,15.88114,6.11,99291124000.0,-11.1847626167532,-2645277000.0,9772958000.0,2620.2462159809083,63.45225495047148,68.765,97.683967590332,57.9376602172852,98.2158584594727,95.0800018310547,2020
17343740.0,4.913,15.0,17.21408,3.81,108108009000.0,-2.72992950200293,-3173507000.0,9514079000.0,2620.2462159809083,63.45225495047148,74.699,99.0661926269531,48.0878791809082,99.7453689575195,94.879997253418,2019
17015672.0,4.911,15.0,18.52643,3.53,107562008000.0,-2.935210763409,-2956570000.0,9626014000.0,2620.2462159809083,63.45225495047148,74.623,101.090873718262,48.327880859375,103.487617492676,96.5,2018
16696944.0,4.872,15.0,18.5526,3.84,104295862000.0,1.27619570528501,-2437655000.0,9730031000.0,2620.2462159809083,63.45225495047148,74.577,101.726547241211,39.5289465704209,104.953086853027,97.5400009155273,2017
16439585.0,4.86,15.0,18.62481,4.6,99937696000.0,-3.81968950527414,-1909057000.0,9513086000.0,2620.2462159809083,63.45225495047148,74.41,103.511901855469,39.5289465704209,103.157981872559,97.0,2016
16195902.0,4.773,15.0,19.65953,3.62,99290381000.0,-3.01853680011266,-1789124000.0,9387758000.0,2620.2462159809083,63.45225495047148,74.391,106.553497314453,44.9455184936523,106.151206970215,97.25,2015
15957994.0,4.752,15.0,19.95493,3.48,101726331000.0,2.10870870671023,-1582040000.0,9284062000.0,1375.86215410283,86.8846603647343,74.146,112.100112915039,39.5289465704209,112.32421875,97.2699966430664,2014
15722989.0,4.762,15.0,19.08072,3.08,95129659000.0,5.14896839315024,-1467535000.0,8342246000.0,1328.05537165993,86.7705451864697,73.777,111.049880981445,40.0047416687012,109.201446533203,95.5299987792969,2013
15483883.0,4.793,15.0,17.52,3.23,87924544000.0,4.99145332950431,-1337120000.0,7598802000.0,1276.23025826274,86.0662932416134,73.332,112.37003326416,39.4205207824707,109.001342773438,96.1699981689453,2012
15237728.0,4.826,15.0,17.94856,3.46,79276664000.0,6.41353562721159,-1208821000.0,7611445000.0,1212.51672165299,86.2418461703378,72.879,114.550247192383,39.5289465704209,107.989372253418,95.9499969482422,2011
14989585.0,4.852,15.0,18.48843,4.09,69555367000.0,1.93247148903295,-986194000.0,6769906000.0,1139.59125619555,87.8486545089658,72.458,113.890800476074,39.5289465704209,104.138488769531,96.3499984741211,2010
14742766.0,4.856,10.0,18.81336,4.61,62519686000.0,3.28732211481619,-1278176000.0,6198165000.0,1107.32273713087,87.0150755823181,72.154,113.246849060059,39.5289465704209,97.8925476074219,96.8300018310547,2009
14496797.0,4.847,10.0,18.76047,3.92,61762635000.0,8.3309204450125,-1472262000.0,5537442000.0,1080.30760174127,83.1489281776411,71.945,108.572509765625,38.3230590820312,95.5224081760743,96.1800003051758,2008
14251835.0,4.817,10.0,18.63525,3.14,51007777000.0,3.96250201681289,-2034421000.0,4772112000.0,955.806743482506,85.5949458040093,71.832,110.584251403809,39.5289465704209,98.5314025878906,96.0899963378906,2007
